,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
fee,-0.261701,0.5193022,-0.012083769,0.09551436,-0.009763238,0.024763089,0.008108538,0.29805726,0.06320789,-0.058438413,-0.43565044,0.12329577,-0.19740136,0.27073735,-0.2876706,-0.071788676,0.20570359,-0.21417606,-0.16176672,-0.2428554,-0.27144516,0.0076544136,0.24106553,0.015244115,0.19308889,0.19425799,-0.41016445,0.09764182,-0.29897612,-0.19317618,-0.25154945,-0.14750692,-0.47118717,0.099267006,0.38021752,-0.20105113,0.22820294,-0.42253828,-0.18313889,0.00068356143,0.16955537,-0.02160611,0.008762699,-0.2659872,0.19374456,-0.03458698,-0.008730867,0.28770274,0.3432497,-0.07042957,-0.23592883,-0.38979647,0.33120003,0.047234196,-0.123260505,0.15131217,0.11378332,0.22943386,0.06560803,0.25626853,-0.31956014,0.052949343,-0.3128219,0.29831937,-0.19017717,0.1197495,0.1523892,-0.18964723,-0.40382954,0.17626172,-0.17015442,-0.016066277,-0.16152008,-0.07692814,0.15792014,-0.09386512,0.25346297,-0.15700038,0.12653413,0.05572247,-0.13307539,0.07570705,-0.13420087,0.055102143,-0.07481768,-0.07771542,-0.40561646,-0.11198129,0.034446172,0.22745815,-0.03552457,0.27567607,-0.16839252,-0.030374855,0.07387443,0.082609005,0.19024862,0.14013927,-0.3844404,-0.052164346
lume,0.023584183,-0.14257874,0.10416095,-0.035328522,0.21457228,0.060434137,0.21858917,-0.053472485,-0.025966115,0.043482993,-0.41872358,0.40599883,0.18391398,0.29399914,-0.08527917,0.061393585,0.30821437,-0.13131557,-0.21070038,0.027211947,-0.38668728,-0.12580357,0.06970571,0.49966007,0.011801301,0.17432447,-0.34755325,0.038637727,0.05213286,0.056520335,0.114111565,-0.024004515,0.19253582,0.039187994,0.1297327,0.05318104,0.46535495,-0.22514123,0.119174026,0.13686581,-0.06674857,0.39478344,0.044846207,-0.11310408,-0.16078727,-0.10118905,0.036013942,-0.17704347,0.2841444,-0.18549289,0.1551117,-0.3561878,-0.38265213,-0.22090487,0.08729112,0.2952172,-0.22490577,-0.17029124,0.074103534,0.17105253,0.1154819,0.17411317,-0.15432483,0.4873973,-0.072877534,0.09492153,0.2923935,-0.19917834,-0.28018546,-0.32472712,0.045743976,-0.41729644,0.13423586,-0.12959033,-0.040164486,0.086330816,0.105637595,-0.41110712,-0.03380519,-0.3138554,-0.012520014,-0.13038437,-0.090119824,0.16788182,-0.035449803,-0.015730932,-0.057198405,-0.25817835,-0.093360946,-0.3301888,-0.08259632,0.35038766,0.03115177,-0.1607313,-0.20945098,-0.15960376,-0.042123154,0.17058074,-0.19697678,0.029082853
vo,0.020304138,-0.22029679,0.078375325,-0.1522862,0.21241412,-0.02581946,0.26167876,-0.027498432,-0.056646693,0.05499116,-0.4980862,0.35866562,0.23515782,0.24330045,-0.025770588,0.01883434,0.2691701,-0.02789126,-0.1658205,-0.017009066,-0.40877476,-0.12423846,-0.015589129,0.50070393,0.06696351,0.21116474,-0.32596433,-0.0032134997,0.08484319,0.025060534,0.09844276,0.015674414,0.24116547,0.026139516,0.08299609,-0.05972885,0.4726599,-0.19055992,0.026607232,0.11614325,0.03287526,0.40504754,0.013966137,-0.122067295,-0.1272836,0.0052694585,0.028719913,-0.089213245,0.29049534,-0.1911899,0.111450635,-0.3179396,-0.32965785,-0.2340191,0.12941155,0.28587455,-0.17379616,-0.21951973,0.04165513,0.1836492,0.19436127,0.17467953,-0.16268194,0.600818,-0.017163346,0.011509143,0.2533542,-0.21043864,-0.16326171,-0.21209691,0.10854478,-0.4314811,0.14329064,-0.12275553,-0.10811073,0.09905791,0.10426793,-0.34099194,0.02403599,-0.30055088,-0.14691296,-0.20247222,-0.07180288,0.15230112,-0.08768693,0.011032033,0.021638663,-0.31727487,-0.073603444,-0.35837343,-0.12041023,0.32323444,-0.09416645,-0.16695589,-0.16275623,-0.101539664,-0.034610685,0.23426549,-0.2347189,0.003290371
indulgen,0.14990388,0.35106903,0.022364337,0.018297704,-0.2991682,0.028153906,-0.016042052,0.045139443,-0.17882326,0.1996678,-0.07033087,0.27209482,-0.38235176,0.20610112,0.030966302,0.34220782,-0.16425578,-0.26844922,-0.24262427,0.20051059,-0.02152461,0.14264193,0.121921316,0.121884994,0.044078875,0.111636005,-0.13506685,0.2522413,-0.32728535,-0.6757382,-0.056203693,-0.1847501,0.06460494,-0.16125832,-0.076040626,0.19856149,0.17240512,-0.10249354,-0.052875843,-0.021948468,0.15755367,0.043481898,0.26596868,0.08681804,-0.026196254,0.1499172,0.055759136,0.07590288,0.1780777,-0.40465525,0.2079161,-0.77406543,-0.029913949,-0.24233353,-0.0011737413,-0.06638203,0.20953123,0.13035809,0.033583798,0.16978213,-0.38347983,0.08333235,-0.0121829035,0.11153981,-0.035102896,0.23431882,0.12268678,-0.30544826,-0.47266865,0.3389663,-0.056648005,0.1627816,-0.22085701,0.15061563,0.49867332,0.20947607,-0.23905323,-0.21391685,0.068027034,-0.520815,0.053810593,-0.004589817,0.026187165,-0.1521522,-0.19296838,-0.32124808,-0.25329039,-0.03729793,0.08656297,0.3401094,-0.23422107,0.1425016,0.20897731,0.010631731,0.15873627,0.051871106,-0.037767366,0.12723655,-0.05163586,-0.17882417
ution,0.115075335,0.087066434,-0.0478147,0.2555204,-0.10132656,-0.09540215,-0.05322839,0.17776899,0.13933805,0.27336642,-0.4568351,0.44090182,0.054317195,0.04153354,0.1564158,-0.097965136,-0.2459631,0.017752606,-0.0056059035,0.33242,-0.40700635,-0.12613821,-0.018463578,0.53075284,-0.05922738,0.06834799,-0.037570402,-0.019787373,0.09642793,-0.32671237,-0.027472377,0.0033017432,-0.078316115,0.042232208,0.008907775,-0.10279996,0.26836702,-0.13275507,0.14974758,0.22757314,0.037863553,-0.05745333,0.14170751,0.07222615,-0.37550798,0.29565522,-0.17485437,-0.07778324,-0.08964765,-0.11559104,0.18622081,-0.46122375,-0.4525337,0.281997,0.34351334,-0.046763133,-0.33281904,0.0437496,0.2039778,-0.07993322,0.03211937,-0.047042813,-0.27383873,0.07089199,-0.104728945,0.22484246,0.00055504235,-0.14020316,-0.1528248,0.28258118,0.025919003,0.03483135,-0.42058852,0.088228196,0.08321757,0.2057159,0.040797345,0.12902735,0.014990738,-0.17119579,-0.066456415,0.053983048,0.10701472,0.2403793,-0.13954256,0.22165106,-0.1843857,-0.09745907,-0.28320536,-0.20932786,-0.46253434,0.25244507,-0.060313456,0.08453619,0.10084877,-0.12372882,-0.05204401,0.405226,-0.40802616,-0.39593288
convol,0.1160291,0.2146214,-0.0014125842,0.27127293,-0.12730305,-0.18480025,-0.045527954,0.10955809,0.14303152,0.26041755,-0.41471872,0.4223835,0.094795994,-0.005826848,0.08667553,-0.1257403,-0.2354749,-0.039014433,0.033501994,0.310742,-0.35400707,-0.067638956,0.05132953,0.6127796,-0.07113552,0.052140925,-0.028766148,0.016503828,0.01937,-0.28694558,-0.029580465,0.008621738,-0.1168174,0.008738982,0.01651256,-0.12172358,0.3115432,-0.15825714,0.11765389,0.14949125,0.041566644,-0.085697904,0.21755265,0.18698134,-0.26462495,0.34536058,-0.23544939,-0.054911394,-0.20547378,-0.10150886,0.15054731,-0.3987789,-0.379634,0.28241387,0.39097083,-0.10218104,-0.4387765,0.014711631,0.0784208,-0.12495949,0.018601513,-0.056197185,-0.30789536,0.11774669,-0.07949529,0.261496,-0.06017347,-0.114173554,-0.14890245,0.19032913,-0.008452675,0.06397187,-0.29813027,0.004008709,0.09314716,0.09099469,0.05631615,0.15432274,-0.0738451,-0.23089565,-0.056628004,0.11536811,-0.006135031,0.21851598,-0.21982913,0.23195773,-0.019922229,-0.13690223,-0.25072244,-0.25457352,-0.45272353,0.26458198,0.0067102974,0.020986559,0.20659511,-0.060073383,-0.060866997,0.49263155,-0.3053153,-0.3856826
peatedly,0.22408678,0.17289285,-0.01572246,-0.011666434,-0.020508489,0.0053270143,-0.09610161,0.18093862,0.084430315,0.5218497,-0.35671508,0.25375092,-0.05118748,0.1688754,-0.004081045,-0.07014858,-0.28688568,-0.22121991,-0.2690998,0.06215099,-0.3830187,-0.18848182,-0.20435236,0.12560697,0.035514385,0.20658837,-0.14340428,-0.09920065,-0.0766541,-0.2542407,-0.038157728,0.05399941,-0.016788011,-0.084375575,0.18214527,0.14882967,0.054477636,0.13092221,0.21669023,0.10400608,-0.18890041,-0.22518829,0.090864256,-0.03852097,0.034312762,0.12937236,0.05021307,-0.45611122,0.13387798,-0.17727824,-0.07675549,-0.2794315,-0.20660283,0.039371233,0.07914022,0.120744035,-0.3657961,0.054524954,0.11658984,0.19743267,0.030465884,-0.14030564,-0.2500351,0.35367668,-0.07779601,-0.098750025,-0.058867615,-0.3188596,-0.243303,0.1159817,0.11079965,-0.21382162,-0.35438022,-0.083954036,-0.03922684,0.014941753,-0.006724045,-0.26679143,0.19274451,-0.18263431,-0.45777282,-0.034848627,0.3599241,0.14441891,0.053315103,0.29436812,-0.5488976,-0.2327838,0.04471405,0.2538042,-0.41219047,0.24568877,0.029175725,-0.19233076,0.13248906,0.01827457,0.10314612,0.32504174,-0.014743854,0.012288464
deliver,0.06664204,0.12921575,-0.1184502,0.47330567,-0.38601264,-0.06887074,-0.2833959,-0.045996655,-0.052741833,0.18995012,-0.01651134,0.13620703,-0.3471638,0.18983728,-0.021330552,0.074359104,-0.22289586,-0.11184065,0.0012754544,-0.1833821,0.11544032,0.50826067,0.31347412,0.21769601,0.27614713,0.2637181,-0.049292702,-0.044646237,-0.1252229,0.0786099,-0.3702685,0.03462535,0.041641947,0.10100853,-0.31095973,-0.20270859,0.3011097,-0.41729024,0.16455412,0.19580382,0.23249081,0.121932276,-0.0019789317,0.18775064,-0.07401679,0.42248648,-0.036390193,0.1285424,0.017441949,-0.38370806,0.051289547,-0.29981363,-0.071450636,0.311408,0.31784815,0.08833074,0.08997559,0.15640377,-0.26698163,0.1312675,-0.046562888,0.18895362,-0.23026167,0.16234523,-0.042097,0.22659285,-0.19648114,-0.3946483,-0.27719185,-0.1046779,0.116070785,-0.35653824,-0.2704042,0.067416824,0.19205323,0.086345434,0.1116283,-0.2157128,0.11147247,-0.21733597,0.18247339,0.08722178,-0.015734183,-0.05894786,-0.20880927,0.25008467,0.037002906,-0.42528847,-0.32878378,0.020030364,-0.085604794,0.18674786,0.24909043,-0.007536531,-0.061538994,-0.094220236,0.28601047,0.4023552,-0.2460408,-0.29889652
lapses,0.19368628,0.2465899,0.01683965,0.44951376,-0.32167888,-0.22404572,0.021132303,-0.040194325,0.082349405,0.20408492,-0.2376853,0.24798752,0.022271976,0.2057909,-0.18628062,-0.13237315,-0.048789177,-0.18616793,0.2198536,0.2947162,-0.18823469,0.07393875,0.10374392,0.58759046,0.097445935,0.23382443,-0.032833204,-0.098622546,-0.09056171,-0.18879017,-0.0017989139,0.062867165,-0.05648335,0.2671696,-0.046196915,-0.04700072,0.36553738,-0.25764135,0.024315733,0.18738927,0.070245326,0.18648055,0.46334428,0.21938418,-0.16440172,0.38755655,-0.080352165,-0.07111411,-0.26606542,-0.10354133,-0.018569048,-0.24359247,-0.38777846,0.32742327,0.48452875,-0.059913106,-0.48917922,0.19895506,-0.04454517,-0.101567,-0.060017545,0.07466516,-0.19002865,0.18142349,-0.004864256,0.29496536,-0.039563306,-0.13095199,-0.27227798,-0.08139583,-0.09130986,-0.092369765,-0.16593656,0.048127364,-0.01750491,0.032150976,0.16265737,0.1080164,0.004464168,-0.30683827,-0.0001459808,0.06271061,-0.16950303,0.2280733,-0.32107893,0.23348033,0.09896715,-0.2375676,-0.13024865,-0.18852225,-0.14786518,0.4386015,0.1115712,-0.2879279,0.19562101,-0.10851254,-0.021809038,0.5860166,-0.23775208,-0.31124663
col,0.15647505,0.18263811,-0.08844937,0.40881106,-0.34524703,-0.24112126,-0.014620159,-0.07664619,0.06770429,0.18339746,-0.23355682,0.24234113,-0.016952189,0.27639288,-0.16231963,-0.11681041,-0.13926326,-0.21669401,0.14957984,0.23850074,-0.17670164,0.09500421,0.1026428,0.51875186,0.18243524,0.30535153,0.023129493,-0.124058984,-0.025370335,-0.09741918,-0.13671556,0.048330996,-0.07606414,0.32409558,-0.10273159,-0.175418,0.31113705,-0.17053089,0.048017308,0.24954927,0.0540495,0.08653665,0.34903938,0.16628434,-0.11901365,0.3921206,-0.12989028,-0.11204791,-0.2661918,-0.12061661,-0.01344375,-0.19684209,-0.45202526,0.37780032,0.43511838,-0.026553301,-0.39051104,0.16645032,-0.04910048,-0.093703344,-0.062269673,0.14490923,-0.10638103,0.22125964,0.01510185,0.30035174,-0.15024382,-0.1967274,-0.33208275,-0.09916546,-0.112008154,-0.23583801,-0.1782277,0.054513905,-0.07943336,0.056335464,0.17207569,0.08586695,0.06612271,-0.32080585,0.025510574,0.041483603,-0.12186593,0.15424262,-0.13045669,0.24991761,0.079505794,-0.2800834,-0.14449362,-0.14984246,-0.10423867,0.35860518,0.12965056,-0.30136624,0.12921998,-0.10479097,-0.018286383,0.5794055,-0.24702162,-0.32071722
imulating,0.038978,-0.017654417,-0.04826486,0.1991688,-0.31317088,0.070190646,0.08621667,-0.00040581834,-0.21282603,-0.17590469,-0.26946443,0.117217764,-0.18517213,0.08500492,-0.10551432,-0.04960857,-0.02895787,-0.15839149,-0.046192605,-0.095225275,0.15873323,0.08887924,0.20504454,0.0051416024,-0.093299806,0.09227449,-0.3419388,0.3618217,-0.25070345,-0.20347059,0.24000469,-0.3665558,-0.053128824,-0.3770292,0.08449617,0.1474045,0.11213785,-0.21133144,0.059602477,0.2500697,0.12625474,-0.29697958,0.27503297,0.00052084954,0.0167911,0.17208184,-0.23699619,-0.02688538,0.24704,-0.38184646,0.045522135,-0.26856226,-0.2336352,0.040766727,0.27251133,-0.13772173,-0.13568306,-0.0028078903,-0.19141622,0.51397294,-0.35762852,0.16712831,0.064762026,-0.17721575,0.10715205,0.38320938,0.089944884,-0.30217513,-0.284548,0.4630467,0.040146813,-0.1546005,-0.33897293,-0.17252246,0.15600441,-0.08021078,0.0326334,-0.65650964,0.29013765,-0.2544942,-0.22576685,-0.3712687,0.0047186483,0.25999573,-0.17517887,-0.23353358,-0.026833534,-0.1849683,0.06063621,0.0977367,-0.4142336,0.20239046,-0.02144971,0.13349995,0.01311368,-0.12364326,-0.14102006,0.10353487,-0.081539504,0.14902295
ository,0.025447981,0.24834672,-0.44768527,0.42885965,-0.03566773,0.13686012,0.015789676,-0.040319428,0.26054522,0.21335751,-0.32644898,0.21564376,-0.16729617,0.390412,-0.04969505,-0.21296306,0.19568877,-0.2132886,-0.46721426,-0.08562466,0.08687505,-0.06150012,8.970797e-05,0.15528116,0.3426269,-0.0050494024,0.045959562,-0.12329577,-0.22476509,-0.3074192,0.23937972,-0.25120473,0.11781957,-0.07494952,0.105318114,-0.0874123,0.1522283,0.013490193,0.06969431,0.017967938,-0.020659346,-0.00033692294,0.35936823,0.11969824,-0.15798318,-0.06423227,-0.08466233,0.18036066,0.2920058,0.19961223,0.107925355,-0.6442711,-0.029367974,0.048237897,0.055780888,-0.18295026,0.00894117,-0.095176555,-0.14489987,0.23651591,-0.08513881,0.0008401856,-0.18279563,0.35465473,0.025777878,-0.09112138,0.12381193,-0.19279924,-0.42036662,-0.18889311,0.28141978,-0.27000877,-0.33597457,0.39944914,0.12879726,0.19972472,0.32865912,-0.31025982,0.29429406,-0.03574999,0.28287315,-0.23481484,-0.22667076,-0.005583139,0.25570607,0.2216949,-0.09127446,0.009909537,-0.41444784,-0.12906095,-0.19133106,0.17983913,0.3089817,-0.33702645,0.05690615,-0.21330135,0.4463887,-0.035821002,0.011503807,0.055092894
exp,0.12281105,0.30892578,-0.4595018,0.39473942,-0.07724233,0.107514255,0.04594461,-0.012566661,0.30385607,0.28970274,-0.25559473,0.1598234,-0.10293869,0.3239918,-0.06286689,-0.178668,0.2622966,-0.24825414,-0.41204444,-0.11016029,0.068009436,-0.11003104,-0.10984698,0.13990164,0.360373,-0.009175018,0.071944036,-0.103123106,-0.35254848,-0.2445819,0.2218828,-0.21171536,0.12276045,-0.051800154,0.16207154,-0.09607382,0.23328958,-0.005888922,0.059158985,0.036879115,-0.052465305,0.065828666,0.3058079,-0.03587243,-0.2111062,-0.05196953,-0.09123912,0.2732661,0.18417297,0.118635304,0.11594422,-0.46488583,-0.058083367,-0.03497088,0.083451204,-0.118048355,-0.07941483,-0.05707387,-0.06684164,0.17315637,0.013187018,0.08590243,-0.1028862,0.3020182,0.07085621,-0.1712135,-0.037302185,-0.08596201,-0.37549433,-0.11406453,0.2664907,-0.25563535,-0.31360358,0.29916593,0.09759681,0.32873583,0.36327833,-0.3068242,0.2756337,-0.0030433235,0.17845106,-0.23395653,-0.16030656,0.090867124,0.26480654,0.111015305,-0.16606759,-0.07331292,-0.46199375,-0.03465845,-0.1712429,0.211979,0.3533195,-0.47445107,0.0062387427,-0.21748747,0.32820123,-0.005723773,0.06351266,-0.10628519
gue,0.2962117,0.18475725,-0.37507284,0.115704596,-0.08187565,0.06447708,-0.02216366,0.1415505,0.18352748,0.116915666,-0.31911922,0.085484795,-0.21218143,0.28325063,-0.046083968,-0.10042665,-0.13900246,-0.18529488,-0.24993204,0.07170136,0.1515969,0.33462596,0.009889933,0.13897124,0.22725463,0.16479464,-0.1373986,-0.031279583,-0.33354154,-0.23389745,-0.0037220763,-0.22835307,-0.04888077,-0.31459707,0.07722048,0.17796189,0.24614093,-0.6548112,0.108975194,0.0037007022,0.18264362,0.25077018,0.020281404,-0.13972996,-0.15545185,0.053327847,-0.32401708,0.38390768,0.15986441,-0.47700176,0.19019823,-0.37888232,0.22152716,0.1229838,-0.29548994,-0.07390509,-0.11733106,0.20126161,0.03936005,0.10287838,0.1531842,0.39635855,0.1134904,-0.018345693,0.30515516,0.27019107,-0.0076978263,-0.14324561,-0.17577758,-0.095286205,0.013494202,-0.12623562,0.16934822,-0.23441799,-0.07270196,0.18384941,0.11087962,-0.24811277,0.13752437,-0.027348436,-0.022062812,-0.06899786,-0.11967125,-0.049370386,-0.34099126,0.11260467,0.12556556,-0.23192023,-0.17519894,0.23132211,-0.30257985,0.25770718,0.19710897,-0.23126084,0.21864145,-0.2730583,0.28617975,-0.10661522,0.33873162,-0.09559026
dialo,0.25876817,0.079535134,-0.28072512,0.047910485,-0.0062454795,0.073995166,-0.03405081,0.06967791,0.032351244,0.080869935,-0.42146182,0.10094507,-0.30031914,0.2979948,-0.054101817,-0.1271773,-0.0983482,-0.036829084,-0.30131266,0.18229583,0.16262986,0.4238857,0.02360848,0.23912367,0.25361598,0.06405652,-0.10625323,-0.02739426,-0.2520315,-0.25381607,-0.08403147,-0.27683485,-0.08102112,-0.26208806,0.17041416,0.19985367,0.31655863,-0.564003,0.1986782,0.087016396,0.20959747,0.27502444,-0.14962947,-0.19245723,-0.041037355,0.15596241,-0.25599995,0.38029248,0.20094153,-0.5095479,0.093633935,-0.41892317,0.28535134,0.09504645,-0.24608189,-0.051600493,-0.063304245,0.19628619,0.051883824,0.15814109,0.079485476,0.50053865,0.094690725,0.0006051389,0.3012459,0.25749436,0.008767215,-0.14540717,0.0077491538,-0.1312934,0.028532034,-0.1321388,0.21779278,-0.2536361,-0.0746559,0.19513851,0.02135012,-0.40397474,0.064770736,-0.045805357,0.037986256,-0.07800374,-0.06474855,-0.090773255,-0.28274176,0.14045598,0.26180148,-0.2603541,-0.17540003,0.24237609,-0.33521935,0.19863242,0.15997466,-0.14387423,0.094740875,-0.21598245,0.15344092,-0.10777049,0.20514569,-0.116621725
ditor,0.5432491,0.18617767,0.027234806,0.33049974,-0.2988109,0.31069675,-0.00166355,0.033993635,-0.20079273,-0.031991046,-0.25829184,0.1735728,-0.0045620543,0.79546905,0.27876347,-0.30457386,0.31368852,-0.04742205,-0.17753719,-0.004524666,-0.036244497,0.19433041,-0.3325011,0.16532224,-0.038260836,0.44418296,-0.43723628,0.21728216,-0.11155041,-0.046509046,-0.23891519,-0.012587969,0.11852508,0.06739266,-0.105823256,-0.18061535,0.2267383,0.09702506,-0.1311306,0.28487256,0.11351658,0.31930807,-0.052481126,-0.0771056,-0.48764303,0.04322508,0.08984965,0.046613917,0.2593427,-0.17122369,-0.11902486,-0.16214593,-0.06261036,0.15420203,0.09611293,-0.06528961,-0.4784428,-0.2061812,-0.13561128,0.020868653,-0.050848562,-0.09598057,-0.3959716,0.30349883,-0.44272017,0.09409118,0.05075771,-0.16202201,-0.42307702,0.042911615,0.16535649,-0.26856264,-0.15382533,0.2898061,0.36292487,0.028734729,-0.41867873,-0.19717965,-0.022553816,-0.3792897,0.25023615,-0.14001666,0.039709825,-0.1496186,0.24918619,0.06938659,-0.3074358,-0.06098309,0.14612757,-0.35470006,-0.2593989,0.43968743,-0.021254022,-0.08484092,0.1884204,0.055614006,0.26063204,0.24026307,-0.23518796,-0.10752434
istencies,0.06303822,-0.18771653,0.18286105,0.17000414,0.009940258,0.3113065,-0.013376378,0.24432325,0.18777683,0.22590736,-0.37172353,0.15489328,0.23287345,0.4929395,0.23893307,-0.26872325,-0.20918402,-0.0028781863,-0.14747714,-0.24205637,-0.005635198,-0.013412619,0.13074262,0.3940699,0.12899932,-0.006772347,-0.43332797,-0.19602226,0.20630118,-0.23028412,-0.042668726,-0.124339476,0.13764842,0.09325043,0.024198031,-0.14109002,-0.008391695,0.17111395,0.26069164,0.23085922,0.1121479,0.3352311,0.2821707,0.08532427,-0.039093703,0.04544707,0.0876782,-0.10685733,0.24198925,0.10193791,0.08393054,-0.3772091,-0.19267464,0.036693204,0.21329917,-0.07410443,-0.42633533,-0.10495323,0.22472034,-0.13711654,0.24457103,0.0399461,-0.23618734,-0.14015308,0.32638282,0.0700147,0.27446026,-0.24790694,-0.42087853,0.1429605,0.029366456,-0.060925305,-0.54309034,-0.1924594,-0.15848796,0.0993177,-0.019494588,-0.115221724,0.4984449,-0.19197302,-0.18531139,-0.08701927,0.23673286,0.106035024,-0.080648735,-0.098326996,0.15072653,-0.41062745,0.3822172,-0.18171012,-0.15159023,0.25769028,-0.06633294,0.016693998,0.25087935,-0.07028692,0.27374557,0.41943815,0.14273772,0.08912397
incons,-0.04878976,-0.1307436,0.071077466,0.13145517,-0.023175456,0.39793855,-0.004544848,0.31158176,0.20485078,0.12396315,-0.22542335,0.077487566,0.3049549,0.47070622,0.21658698,-0.3129103,-0.24404146,-0.030539341,-0.18130068,-0.16744217,-0.11157134,-0.07377053,0.09684647,0.4704454,0.07877329,0.104512334,-0.2723893,-0.20428857,0.21416219,-0.29116786,-0.04553569,-0.13207644,0.026089055,0.11837273,0.09715433,-0.20644931,0.010188121,0.24342683,0.1680561,0.15271267,0.11153044,0.3636532,0.29360813,0.11305469,-0.19474368,-0.19109851,0.04417085,-0.05706729,0.2324739,0.06070706,0.059409816,-0.29531717,-0.17956163,0.025618246,0.166548,-0.0829462,-0.46105635,-0.102697134,0.17167327,-0.23459928,0.30761424,0.07788351,-0.24592808,-0.16247167,0.30200836,0.16909048,0.15762916,-0.27197996,-0.35823727,0.14377534,0.105001435,-0.03583228,-0.5014118,-0.19025081,-0.13795629,0.04809914,-0.0036660521,-0.06407138,0.5964694,-0.21534546,-0.117588036,-0.003807042,0.18906614,0.05791645,-0.05882003,0.007610539,0.10679653,-0.5728225,0.24573874,-0.21178545,-0.21492627,0.2898522,-0.059675805,-0.0939246,0.1959712,-0.022539929,0.30569744,0.3032704,0.13351211,0.13462381
